(19759, 68692, 0.3456391324411629)
(19759, 16698, 0.3149370125974805)
(19759, 11066, 0.4092219020172911)
(19769, 58600, 0.2308868501529052)
(19769, 1275, 0.2327718223583461)
(19775, 43109, 0.32365499573014517)
(19787, 58778, 0.28416912487708945)
(19791, 59564, 0.2891566265060241)
(19797, 70727, 0.2477124183006536)
(19797, 47656, 0.2920298879202989)
(19797, 82538, 0.20874471086036672)
(19797, 53646, 0.2558764271323036)
(19797, 69911, 0.2267706302794022)
(19810, 53219, 0.22972972972972974)
(19814, 27377, 0.3142426525998493)
(19819, 25732, 0.44479166666666664)
(19819, 68420, 0.3420180009474183)
(19819, 13926, 0.40700808625336926)
(19819, 94728, 0.32128013300083125)
(19819, 90922, 0.3232211803640375)
(19819, 54126, 0.3864935064935065)
(19819, 58159, 0.43946395563770796)
(19819, 65142, 0.3691351045788581)
(19819, 3449, 0.37037037037037035)
(19819, 7774, 0.3893846876467825)
(19819, 47161, 0.35629067245119306)
(19824, 22206, 0.3305984555984556)
(19850, 5427, 0.2552594670406732)
(19850, 10780, 0.28431372549019607)
(19859, 9212, 0.29282407407407407)
(19859, 34125, 0.2469045884923525)
(19861, 4641, 0.40097799511002447)
(19861, 84131, 0.4096)
(19861, 99655, 0.29398280802292265)
(19861, 79592, 0.3601637107776262)
(19861, 32169, 0.388162951575711)
(19861, 49354, 0.3680167597765363)
(19861, 62473, 0.401980198019802)
(19861, 31788, 0.312408043158411)
(19861, 44660, 0.3487261146496815)
(19861, 84661, 0.34944480731548005)
(19861, 1401, 0.4446096654275093)
(19861, 66203, 0.26575729068673565)
(19861, 23997, 0.361731843575419)
(19874, 38456, 0.3204488778054863)
(19889, 75501, 0.3591348890153671)
(19907, 5911, 0.25204200700116686)
(19913, 69961, 0.26744186046511625)
(19915, 77808, 0.29868913857677903)
(19915, 64461, 0.29093799682034976)
(19915, 10102, 0.30991412958626074)
(19924, 19054, 0.2864864864864865)
(19927, 35808, 0.314646110721794)
(19927, 90851, 0.37167449139280123)
(19927, 55514, 0.3162184189079055)
(19927, 48747, 0.3324232081911263)
(19927, 31162, 0.302727877578177)
(19927, 77916, 0.2955223880597015)
(19936, 29332, 0.30345285524568394)
(19936, 75902, 0.3432934926958831)
(19936, 63068, 0.2777777777777778)
(19955, 19494, 0.29413946587537093)
(19955, 42615, 0.3354577056778679)
(19955, 51017, 0.28451882845188287)
(19955, 80207, 0.31166912850812406)
(19955, 98295, 0.3116022099447514)
(19957, 68096, 0.32547169811320753)
(19957, 73538, 0.3528761061946903)
(19957, 21570, 0.30520393811533053)
(19957, 100675, 0.3710292249047014)
(19957, 35813, 0.34528448947778645)
(19957, 25900, 0.3153225806451613)
(19957, 79469, 0.2965079365079365)
(19957, 37330, 0.3126239259748843)
(19957, 61522, 0.3013888888888889)
(19957, 75411, 0.2856093979441997)
(19957, 42649, 0.36923076923076925)
(19957, 28122, 0.26392961876832843)
(19969, 78787, 0.3352219074598678)
(19972, 27235, 0.3282674772036474)
(19972, 10622, 0.38288288288288286)
(19977, 9692, 0.25882352941176473)
(19977, 7988, 0.31139835487661577)
(19981, 92258, 0.296849087893864)
(19981, 38532, 0.3260649087221095)
(19981, 94666, 0.2814569536423841)
(19981, 1324, 0.35299219427580225)
(19981, 61261, 0.331028522039758)
(19981, 83500, 0.33559980573093734)
(19981, 6961, 0.3479188900747065)
(19981, 79896, 0.3126873126873127)
(19981, 37177, 0.3464203233256351)
(19981, 93020, 0.2525195968645017)
(19985, 85190, 0.3692883895131086)
(19985, 39728, 0.27987663839629917)
(19985, 69844, 0.35795454545454547)
(19985, 46203, 0.27129120879120877)
(19985, 100060, 0.30101180438448566)
(19988, 32672, 0.3488372093023256)
(19988, 48130, 0.3074641621354424)
(19988, 65961, 0.3262642740619902)
(19988, 1805, 0.3244215938303342)
(19988, 21774, 0.3670647391577624)
(19988, 783, 0.3641720683559222)
(19988, 35855, 0.3922214897824654)
(19988, 87949, 0.3352735739231665)
(19988, 13459, 0.3860430586488493)
(19988, 98739, 0.3587842846553002)
(19988, 65591, 0.32146768893756844)
(19988, 71032, 0.31651954602774274)
(19988, 79006, 0.3265734265734266)
(19996, 97248, 0.22126745435016112)
(19996, 78369, 0.2751322751322751)
(19996, 1698, 0.20818291215403129)
(19996, 93061, 0.1734475374732334)
(19996, 7718, 0.2186897880539499)
(19996, 90569, 0.2722914669223394)
(19996, 78099, 0.2361419068736142)
(19996, 87935, 0.19089147286821706)
(19998, 9069, 0.28863409770687937)
(20007, 59362, 0.3666870042708969)
(20011, 80923, 0.3316739265712508)
(20017, 48618, 0.31256281407035175)
(20023, 15426, 0.4098573281452659)
(20023, 32635, 0.3847102342786683)
(20023, 58641, 0.37883597883597886)
(20023, 29847, 0.40239043824701193)
(20023, 42843, 0.4026709834075273)
(20029, 42401, 0.34845463609172483)
(20029, 14242, 0.3817022872140982)
(20029, 229, 0.3786361468764902)
(20029, 44454, 0.43372898120672604)
(20029, 85100, 0.39753320683111953)
(20029, 29807, 0.41921960657852303)
(20029, 62928, 0.37105038428693426)
(20029, 93139, 0.354157501099868)
(20029, 61171, 0.38424507658643325)
(20029, 33941, 0.3649906890130354)
(20029, 78517, 0.47626399073716713)
(20029, 47930, 0.454702329594478)
(20029, 78911, 0.40547162106982443)
(20029, 68159, 0.44435418359057677)
(20039, 71425, 0.22149532710280373)
(20039, 31188, 0.2695984703632887)
(20041, 47138, 0.30749354005167956)
(20041, 12757, 0.1926605504587156)
(20041, 44445, 0.2730496453900709)
(20042, 76844, 0.3347778981581798)
(20054, 45203, 0.24702380952380953)
(20054, 92596, 0.22715539494062983)
(20054, 26395, 0.24466750313676286)
(20054, 159, 0.22985915492957745)
(20070, 44458, 0.3437633947706815)
(20070, 82724, 0.3355379188712522)
(20070, 41943, 0.3231794383626844)
(20074, 73055, 0.2267818574514039)
(20075, 60028, 0.36990595611285265)
(20075, 97646, 0.3366778149386845)
(20075, 82379, 0.31997282608695654)
(20082, 10496, 0.375497215592681)
(20082, 57287, 0.3727322704782848)
(20082, 65326, 0.37595419847328243)
(20082, 31537, 0.3133187772925764)
(20082, 25909, 0.26474486414844267)
(20082, 57622, 0.3468503937007874)
(20082, 91253, 0.3289940828402367)
(20084, 36609, 0.2108626198083067)
(20084, 23974, 0.2297111416781293)
(20084, 49258, 0.20546163849154747)
(20084, 96113, 0.24014336917562723)
(20084, 95414, 0.21016166281755197)
(20084, 73754, 0.24166666666666667)
(20084, 89183, 0.24611708482676226)
(20094, 93744, 0.25982905982905985)
(20095, 93152, 0.3155663234403392)
(20095, 19105, 0.2820109976433621)
(20095, 42789, 0.295729764181007)
(20095, 34061, 0.31666666666666665)
(20095, 38035, 0.27365930599369087)
(20095, 35444, 0.26480836236933797)
(20095, 69427, 0.2581967213114754)
(20095, 80086, 0.26567481402763016)
(20095, 94901, 0.2720379146919431)
(20095, 32697, 0.24893617021276596)
(20095, 81594, 0.29866412213740456)
(20095, 10331, 0.29034123770965875)
(20095, 45212, 0.3457573354480571)
(20095, 49182, 0.2601760176017602)
(20106, 98915, 0.3138586956521739)
(20106, 28357, 0.3917169974115617)
(20106, 61513, 0.3181179775280899)
(20106, 20821, 0.36182108626198084)
(20106, 2745, 0.393515106853353)
(20106, 91706, 0.36616362192216045)
(20106, 44063, 0.3087529976019185)
(20122, 40114, 0.31233933161953725)
(20122, 35394, 0.3593155893536122)
(20156, 100234, 0.29764243614931235)
(20156, 79684, 0.2892960462873674)
(20164, 34796, 0.4298642533936652)
(20164, 43814, 0.371301775147929)
(20177, 66624, 0.33311345646437995)
(20177, 68335, 0.31734648139847604)
(20177, 96465, 0.28043912175648705)
(20177, 53267, 0.30008210180623973)
(20177, 73300, 0.3169984686064318)
(20177, 28888, 0.24322396576319544)
(20177, 506, 0.31884875846501126)
(20177, 29884, 0.3539576365663322)
(20177, 191, 0.3468286099865047)
(20180, 70426, 0.3126232741617357)
(20180, 45619, 0.21188340807174888)
(20180, 59375, 0.3001893939393939)
(20189, 25085, 0.3836920529801324)
(20204, 59595, 0.38188073394495414)
(20215, 17282, 0.19465081723625557)
(20222, 97773, 0.19568151147098514)
(20233, 16786, 0.3228894691035683)
(20233, 40293, 0.3874773139745917)
(20235, 84201, 0.23647932131495228)
(20235, 75791, 0.2763938315539739)
(20236, 99369, 0.3317972350230415)
(20236, 4835, 0.23237597911227154)
(20236, 34695, 0.29850746268656714)
(20237, 101814, 0.30406654343807765)
(20241, 3987, 0.3031988873435327)
(20242, 28904, 0.22509225092250923)
(20242, 59193, 0.26631853785900783)
(20242, 73747, 0.21933085501858737)
(20245, 46930, 0.2825070159027128)
(20260, 12771, 0.30512483574244414)
(20264, 52769, 0.2795275590551181)
(20264, 13666, 0.2762172284644195)
(20264, 35335, 0.337220602526725)
(20264, 20799, 0.30146341463414633)
(20279, 51718, 0.27377049180327867)
(20285, 20763, 0.27053140096618356)
(20293, 53409, 0.3304794520547945)
(20294, 98721, 0.34238124614435533)
(20294, 84035, 0.3517169614984391)
(20294, 61067, 0.32655432887855895)
(20302, 9857, 0.3684210526315789)
(20302, 33766, 0.28930232558139535)
(20302, 39912, 0.426344505066251)
(20302, 101453, 0.33311170212765956)
(20302, 89519, 0.33631921824104233)
(20302, 88287, 0.32940185341196293)
(20313, 3316, 0.319706498951782)
(20316, 98985, 0.3201492537313433)
(20316, 40267, 0.3182397959183674)
(20327, 28530, 0.2855436081242533)
(20328, 55841, 0.3037542662116041)
(20328, 66594, 0.2515802781289507)
(20328, 8613, 0.2992036405005688)
(20328, 89097, 0.33291457286432163)
(20328, 16907, 0.30116959064327486)
(20328, 80814, 0.2830188679245283)
(20328, 40882, 0.3012211668928087)
(20328, 62163, 0.3492063492063492)
(20328, 50548, 0.3265086206896552)
(20328, 40024, 0.318342151675485)
(20330, 75969, 0.36217303822937624)
(20333, 98106, 0.3961352657004831)
(20334, 73569, 0.40453872718302913)
(20334, 51234, 0.3386960203217612)
(20334, 4677, 0.3569078947368421)
(20334, 32207, 0.3433609958506224)
(20334, 49751, 0.3743339253996448)
(20334, 74874, 0.39467592592592593)
(20334, 69628, 0.31098223994200797)
(20342, 76249, 0.21637426900584794)
(20367, 18182, 0.2553475935828877)
(20367, 96551, 0.30570652173913043)
(20367, 50056, 0.25069637883008355)
(20367, 10572, 0.2576419213973799)
(20367, 31214, 0.20549450549450549)
(20390, 28867, 0.30708661417322836)
(20390, 30212, 0.23423423423423423)
(20400, 22864, 0.24299719887955182)
(20411, 67943, 0.34452785460292373)
(20414, 66200, 0.27714932126696834)
(20416, 64164, 0.3342736248236953)
(20416, 44810, 0.275974025974026)
(20416, 82538, 0.32514619883040935)
(20416, 56654, 0.3243933588761175)
(20416, 81654, 0.25055432372505543)
(20416, 23128, 0.26283048211508553)
(20416, 24186, 0.28095238095238095)
(20416, 96188, 0.3065015479876161)
(20416, 80669, 0.3242320819112628)
(20420, 28275, 0.2663622526636225)
(20421, 28037, 0.34101382488479265)
(20421, 17631, 0.3631889763779528)
(20429, 46714, 0.29397590361445786)
(20433, 2499, 0.3414012738853503)
(20434, 70460, 0.24413145539906103)
(20434, 6198, 0.2756756756756757)
(20438, 76458, 0.3305149884704074)
(20440, 16234, 0.29693140794223827)
(20442, 25570, 0.3446261682242991)
(20442, 50411, 0.3092979127134725)
(20444, 91454, 0.4061505832449629)
(20444, 11717, 0.31899641577060933)
(20444, 11304, 0.43633655994043186)
(20444, 58536, 0.47344514325646403)
(20444, 9804, 0.4471299093655589)
(20444, 89783, 0.4298825256975037)
(20444, 91580, 0.4394998161088636)
(20444, 67675, 0.5033947623666344)
(20444, 91806, 0.3571156047310187)
(20449, 63191, 0.3100936524453694)
(20451, 12848, 0.30434782608695654)
(20473, 68875, 0.40403225806451615)
(20473, 25133, 0.35004868549172347)
(20473, 18382, 0.384011953679492)
(20473, 83251, 0.34979233964005535)
(20473, 82907, 0.388414907947912)
(20473, 45436, 0.3650475713570355)
(20477, 87553, 0.380429094714809)
(20477, 8002, 0.4361744697879152)
(20477, 36422, 0.39132134480062547)
(20477, 43367, 0.35785398230088494)
(20477, 97950, 0.28690807799442897)
(20477, 44781, 0.4153522607781283)
(20477, 51700, 0.3792)
(20477, 67124, 0.36500685244403835)
(20477, 86037, 0.3725888324873096)
(20477, 52952, 0.36331480545730166)
(20477, 35000, 0.38903259182617694)
(20480, 77838, 0.3422330097087379)
(20482, 13056, 0.27125)
(20482, 6869, 0.3373015873015873)
(20485, 3584, 0.31940906775343864)
(20485, 65024, 0.30709476954945625)
(20485, 30722, 0.3499790180444817)
(20485, 93065, 0.2965227359572029)
(20485, 24081, 0.2916472235184321)
(20485, 65298, 0.32883967260471836)
(20485, 43284, 0.3139683895771038)
(20485, 5013, 0.35030864197530864)
(20485, 95390, 0.2878787878787879)
(20485, 36383, 0.4035004730368969)
(20485, 31010, 0.2971048884670147)
(20485, 93603, 0.3518859245630175)
(20485, 67877, 0.28475551294343243)
(20485, 91688, 0.28187919463087246)
(20485, 66474, 0.2623679822123402)
(20485, 22838, 0.3373148590539895)
(20485, 71735, 0.277720207253886)
(20485, 64823, 0.27993779160186627)
(20485, 82247, 0.31616257088846883)
(20485, 39626, 0.2345415778251599)
(20485, 34133, 0.43383658969804617)
(20485, 100053, 0.3393258426966292)
(20485, 78300, 0.3087557603686636)
(20485, 36835, 0.3505608974358974)
(20485, 14842, 0.30376344086021506)
(20496, 11995, 0.26256983240223464)
(20500, 10661, 0.31139140717382735)
(20500, 79591, 0.30545639979602246)
(20500, 94600, 0.30124223602484473)
(20500, 69100, 0.2531847133757962)
(20500, 27278, 0.21929824561403508)
(20513, 18049, 0.21082299887260428)
(20513, 77473, 0.27752808988764044)
(20513, 71266, 0.3059313215400624)
(20513, 96486, 0.2999016715830875)
(20513, 58185, 0.2692307692307692)
(20513, 40266, 0.34555984555984554)
(20513, 10923, 0.24813631522896698)
(20513, 72971, 0.34075508228460794)
(20513, 25110, 0.3093126385809313)
(20521, 97099, 0.36629213483146067)
(20521, 47222, 0.30547818012999073)
(20532, 44432, 0.33255542590431736)
(20532, 10324, 0.22110552763819097)
(20532, 62582, 0.3761194029850746)
(20532, 102486, 0.35784313725490197)
(20540, 32322, 0.22781456953642384)
(20540, 40515, 0.2512479201331115)
(20540, 46551, 0.2909090909090909)
(20540, 97510, 0.31334149326805383)
(20540, 59687, 0.26186830015313933)
(20540, 80522, 0.30428360413589367)
(20540, 40108, 0.30675675675675673)
(20540, 10741, 0.23536299765807964)
(20540, 25654, 0.30490018148820325)
(20540, 103223, 0.2841463414634146)
(20541, 76917, 0.289586305278174)
(20574, 84184, 0.3448581560283688)
(20579, 77057, 0.3866790009250694)
(20580, 56331, 0.3621837549933422)
(20590, 60918, 0.2540381791483113)
(20590, 23676, 0.27125)
(20590, 42791, 0.22823779193205945)
(20598, 7931, 0.260797342192691)
(20598, 83951, 0.25383304940374785)
(20608, 26972, 0.24803921568627452)
(20608, 96078, 0.31255565449688333)
(20612, 72337, 0.32002956393200294)
(20613, 90324, 0.24533856722276742)
(20614, 30390, 0.3174431202600217)
(20614, 62295, 0.3772484200291687)
(20621, 3988, 0.2288888888888889)
(20623, 83641, 0.320973348783314)
(20623, 102398, 0.24710144927536232)
(20627, 42956, 0.24217687074829933)
(20627, 63212, 0.25290322580645164)
(20627, 28790, 0.25738396624472576)
(20634, 35664, 0.3293051359516616)
(20634, 6436, 0.4311881188118812)
(20649, 46528, 0.44744027303754264)
(20649, 91947, 0.428341384863124)
(20655, 21265, 0.3100558659217877)
(20657, 52835, 0.3235294117647059)
(20660, 42531, 0.24671669793621012)
(20661, 25006, 0.3548148148148148)
(20668, 55844, 0.3887027285782671)
(20668, 87147, 0.4286498353457739)
(20668, 19001, 0.43728480078701426)
(20668, 95930, 0.35010309278350515)
(20669, 61874, 0.3114463176574978)
(20669, 44893, 0.26672038678485094)
(20677, 37066, 0.42457805907172996)
(20677, 47820, 0.3653516295025729)
(20677, 15385, 0.41773399014778323)
(20677, 95295, 0.39451476793248946)
(20687, 13433, 0.30929678188319426)
(20691, 68845, 0.29635258358662614)
(20697, 79046, 0.23850931677018633)
(20697, 49961, 0.24349635796045785)
(20709, 39808, 0.3049363057324841)
(20709, 89849, 0.31728045325779036)
(20709, 13603, 0.24079320113314448)
(20710, 11684, 0.24288107202680068)
(20711, 12786, 0.3567208271787297)
(20711, 6436, 0.36889387984278493)
(20711, 78597, 0.305952380952381)
(20716, 86406, 0.32827324478178366)
(20716, 15563, 0.36207849640685463)
(20716, 74446, 0.25956112852664576)
(20716, 75345, 0.37316798196166856)
(20716, 83057, 0.3433188805675995)
(20716, 71190, 0.2743421052631579)
(20719, 51917, 0.33180987202925044)
(20720, 95617, 0.2786683107274969)
(20746, 67464, 0.30969267139479906)
(20747, 1134, 0.24960505529225907)
(20756, 31243, 0.33126110124333924)
(20761, 32768, 0.3074225599064874)
(20761, 55814, 0.3648351648351648)
(20761, 17754, 0.27680311890838205)
(20761, 59929, 0.23950966525223952)
(20761, 49554, 0.32180851063829785)
(20761, 50804, 0.3333333333333333)
(20761, 533, 0.3515625)
(20761, 82261, 0.2931206380857428)
(20761, 95061, 0.3686818632309217)
(20761, 72408, 0.28907330567081607)
(20761, 60762, 0.4448495897903373)
(20761, 4476, 0.30964912280701756)
(20761, 68349, 0.27702265372168283)
(20761, 85342, 0.3531073446327684)
(20761, 66655, 0.3848)
(20762, 18607, 0.25597269624573377)
(20763, 20285, 0.27053140096618356)
(20764, 80210, 0.24074074074074073)
(20770, 86592, 0.2973651191969887)
(20789, 98384, 0.4366509564735237)
(20799, 52769, 0.3415892672858617)
(20799, 13666, 0.2834274952919021)
(20799, 35335, 0.3218059558117195)
(20799, 20264, 0.30146341463414633)
(20800, 56507, 0.2723809523809524)
(20807, 44160, 0.3171912832929782)
(20809, 12650, 0.2884114583333333)
(20809, 56588, 0.32)
(20809, 28688, 0.36338028169014086)
(20809, 63348, 0.2612994350282486)
(20811, 63150, 0.29101796407185626)
(20814, 30758, 0.29358261748357756)
(20821, 28357, 0.3658954584404456)
(20821, 78568, 0.39100346020761245)
(20821, 61513, 0.3793615441722346)
(20821, 20106, 0.36182108626198084)
(20821, 3561, 0.34308510638297873)
(20821, 98194, 0.30019880715705766)
(20821, 91706, 0.370668815471394)
(20821, 44063, 0.3687539531941809)
(20828, 12186, 0.2751677852348993)
(20831, 53577, 0.34548335974643424)
(20831, 95693, 0.35743519781718963)
(20831, 97429, 0.3719512195121951)
(20831, 82841, 0.34275092936802976)
(20831, 53180, 0.3326330532212885)
(20836, 63009, 0.2675544794188862)
(20836, 55715, 0.2864651773981603)
(20836, 38085, 0.259946949602122)
(20836, 47759, 0.28205128205128205)
(20836, 98294, 0.2233169129720854)
(20838, 27448, 0.21904761904761905)
(20838, 21777, 0.26222222222222225)
(20838, 6108, 0.2365470852017937)
(20844, 68606, 0.40194805194805194)
(20847, 57077, 0.2509765625)
(20852, 8296, 0.433125)
(20852, 33965, 0.36394557823129253)
(20852, 102875, 0.44387755102040816)
(20852, 100510, 0.27607361963190186)
(20876, 72388, 0.2972493345164153)
(20878, 72604, 0.31351351351351353)
(20879, 5002, 0.2497482376636455)
(20879, 69727, 0.2684085510688836)
(20879, 95870, 0.293569431500466)
(20886, 92687, 0.26609442060085836)
(20909, 86743, 0.38580040187541864)
(20911, 32844, 0.23375363724539283)
(20925, 103483, 0.32322175732217573)
(20930, 25058, 0.3075196408529742)
(20930, 65499, 0.3678094131319001)
(20935, 864, 0.3076923076923077)
(20937, 3707, 0.3516330785267547)
(20959, 1255, 0.2795477903391572)
(20966, 64245, 0.2829875518672199)
(20967, 34675, 0.2302325581395349)
(20967, 83851, 0.29907502569373073)
(20969, 44266, 0.29547141796585)
(20976, 79148, 0.34773869346733666)
(20976, 41669, 0.36741113557722554)
(21003, 44160, 0.3060796645702306)
(21003, 97827, 0.3311081441922563)
(21003, 22643, 0.2447058823529412)
(21003, 17623, 0.326644370122631)
(21020, 67964, 0.1894463667820069)
(21020, 29339, 0.2593123209169054)
(21020, 3087, 0.2981007431874484)
(21022, 58217, 0.36151452282157676)
(21022, 76073, 0.3622448979591837)
(21022, 48525, 0.3959758551307847)
(21022, 81200, 0.3524105754276827)
(21022, 96626, 0.35904572564612325)
(21022, 46067, 0.2912383749388155)
(21022, 1789, 0.4413106594773953)
(21022, 7838, 0.398324802233597)
(21031, 17667, 0.3218153687467767)
(21037, 32043, 0.3512099411379987)
(21037, 34869, 0.2490118577075099)
(21045, 47649, 0.23937360178970918)
(21045, 39069, 0.2763997165131113)
(21046, 43026, 0.3725771715721464)
(21052, 66625, 0.2722117202268431)
(21055, 38170, 0.2572421784472769)
(21069, 62152, 0.27103559870550165)
(21069, 62379, 0.35348837209302325)
(21069, 75279, 0.28378378378378377)
(21069, 91119, 0.2852882703777336)
(21071, 82734, 0.2933857236411264)
(21076, 1441, 0.34668989547038326)
(21076, 93209, 0.3288453692370461)
(21076, 87150, 0.3049476688867745)
(21080, 29801, 0.36966394187102636)
(21091, 87324, 0.3354523227383863)
(21091, 32862, 0.3728311468472281)
(21091, 44566, 0.40960743801652894)
(21092, 53142, 0.3926940639269406)
(21092, 66038, 0.3365051903114187)
(21092, 28479, 0.34443387250237867)
(21096, 66952, 0.3958333333333333)
(21104, 81644, 0.27065026362038663)
(21104, 10613, 0.38903061224489793)
(21104, 38998, 0.35931307793923384)
(21107, 3479, 0.3084004602991945)
(21116, 92355, 0.33688600556070436)
(21116, 23419, 0.3073878627968338)
(21116, 6952, 0.41555130656469086)
(21116, 46986, 0.36596617119425934)
(21116, 34283, 0.3806122448979592)
(21116, 99787, 0.3754646840148699)
(21116, 56211, 0.31430404105195636)
(21116, 96731, 0.38235294117647056)
(21116, 42455, 0.29277942631058357)
(21116, 97782, 0.3416506717850288)
(21116, 72059, 0.3531073446327684)
(21116, 47644, 0.38866628506010303)
(21116, 56510, 0.3843434343434343)
(21116, 64511, 0.38268341044282883)
(21123, 62989, 0.26578073089701)
(21129, 26533, 0.2594995366079703)
(21129, 19112, 0.3669402110199297)
(21129, 5995, 0.3134020618556701)
(21129, 3762, 0.23424657534246576)
(21129, 52278, 0.2493573264781491)
(21129, 56156, 0.33447098976109213)
(21153, 16612, 0.27972027972027974)
(21153, 26806, 0.3161131611316113)
(21154, 26483, 0.3212083847102343)
(21154, 17156, 0.35238784370477566)
(21154, 70219, 0.3291384317521781)
(21159, 52330, 0.2641221374045801)
(21159, 19239, 0.23159784560143626)
(21165, 86373, 0.27701808557565066)
(21165, 55305, 0.4142857142857143)
(21165, 16793, 0.4046242774566474)
(21165, 23931, 0.3732470334412082)
(21180, 67231, 0.345679012345679)
(21193, 30577, 0.37027379400260757)
(21194, 43367, 0.20792951541850221)
(21202, 70865, 0.27252081756245267)
(21214, 66792, 0.27800829875518673)
(21214, 40109, 0.3661588683351469)
(21214, 12814, 0.3640836408364084)
(21214, 6545, 0.3710624666310731)
(21214, 103454, 0.39364461738002593)
(21234, 75433, 0.3425196850393701)
(21235, 9105, 0.31521739130434784)
(21235, 60793, 0.3181818181818182)
(21240, 77858, 0.4481865284974093)
(21245, 37365, 0.38333333333333336)
(21245, 57903, 0.31851851851851853)
(21257, 23331, 0.3583934088568486)
(21257, 74201, 0.3329694323144105)
(21257, 40485, 0.3566137566137566)
(21264, 94294, 0.23182957393483708)
(21265, 25032, 0.30288166768853464)
(21265, 20655, 0.3100558659217877)
(21268, 6794, 0.29346733668341707)
(21268, 102730, 0.27547339945897203)
(21268, 91806, 0.29945629443747385)
(21270, 84297, 0.23890063424947147)
(21270, 51675, 0.2661637931034483)
(21270, 70252, 0.256140350877193)
(21278, 25674, 0.3458158196408101)
(21286, 16035, 0.33447098976109213)
(21286, 82215, 0.28337531486146095)
(21286, 90734, 0.30359085963003263)
(21286, 37850, 0.343042071197411)
(21287, 75345, 0.34628044766293614)
(21290, 33377, 0.3096723868954758)
(21290, 94010, 0.29365079365079366)
(21292, 24431, 0.33905146316851664)
(21294, 10348, 0.334561080417434)
(21299, 14176, 0.3103448275862069)
(21299, 4205, 0.2823529411764706)
(21299, 3572, 0.31619786614936957)
(21299, 19509, 0.31343283582089554)
(21299, 21304, 0.31528279181708785)
(21304, 14176, 0.27496382054992763)
(21304, 4205, 0.2522292993630573)
(21304, 21299, 0.31528279181708785)
(21304, 19509, 0.25327510917030566)
(21305, 23781, 0.26641651031894936)
(21308, 52502, 0.3273040482342808)
(21310, 87961, 0.21205357142857142)
(21315, 64496, 0.29086115992970124)
(21316, 23471, 0.28076685219542363)
(21316, 66232, 0.36056338028169016)
(21316, 2619, 0.3088235294117647)
(21316, 22107, 0.36420395421436)
(21320, 40594, 0.3667523564695801)
(21320, 36479, 0.3557312252964427)
(21330, 80672, 0.34354194407456723)
(21332, 25621, 0.36533333333333334)
(21332, 28605, 0.29609375)
(21334, 596, 0.2336206896551724)
(21345, 71932, 0.25106990014265335)
(21349, 6242, 0.30716723549488056)
(21382, 35112, 0.2761780104712042)
(21382, 2377, 0.31777777777777777)
(21382, 46991, 0.3180851063829787)
(21382, 53617, 0.28319502074688796)
(21382, 72914, 0.26872770511296074)
(21382, 96694, 0.2951167728237792)
(21388, 81347, 0.3215077605321508)
(21404, 9265, 0.2912537699267557)
(21408, 89899, 0.29827089337175794)
(21410, 71450, 0.28933092224231466)
(21424, 99273, 0.33421052631578946)
(21424, 87416, 0.28640192539109505)
(21424, 10517, 0.2918429003021148)
(21438, 13061, 0.24403927068723702)
(21453, 78437, 0.3023255813953488)
(21468, 10402, 0.2342901474010861)
(21468, 83067, 0.2498250524842547)
(21468, 14702, 0.2631233595800525)
(21470, 12597, 0.286368843069874)
(21487, 74056, 0.3008631319358816)
(21487, 96660, 0.3021108179419525)
(21500, 4352, 0.30691964285714285)
(21505, 59885, 0.2849519743863394)
(21511, 4535, 0.25744416873449133)
(21511, 100675, 0.3170103092783505)
(21511, 2661, 0.35786130227633667)
(21511, 101288, 0.3456614509246088)
(21511, 101544, 0.3102893890675241)
(21511, 82698, 0.2808181315644002)
(21511, 759, 0.27844782380702676)
(21511, 68349, 0.31295843520782396)
(21514, 66952, 0.290788013318535)
(21519, 66137, 0.3205268935236004)
(21524, 63870, 0.2519455252918288)
(21524, 89894, 0.31650893796004204)
(21535, 48489, 0.3397932816537468)
(21535, 47285, 0.2924281984334204)
(21540, 101948, 0.16982248520710058)
(21542, 52773, 0.30935251798561153)
(21543, 66513, 0.30660954712362304)
(21544, 96953, 0.2872168284789644)
(21547, 23471, 0.3288318703578663)
(21548, 79931, 0.3125)
(21552, 70971, 0.3)
(21552, 25388, 0.30350665054413545)
(21555, 44990, 0.3225283630470016)
(21556, 41215, 0.2933634992458522)
(21570, 100675, 0.31746031746031744)
(21570, 73538, 0.375980687990344)
(21570, 35813, 0.35299219427580225)
(21570, 89737, 0.3236994219653179)
(21570, 79469, 0.3673469387755102)
(21570, 37330, 0.34814814814814815)
(21570, 61522, 0.3718875502008032)
(21570, 19957, 0.30520393811533053)
(21570, 42649, 0.26072386058981234)
(21570, 7518, 0.4266441821247892)
(21571, 67553, 0.37057728119180633)
(21571, 6276, 0.3081632653061224)
(21571, 11363, 0.33264033264033266)
(21571, 36772, 0.25112511251125114)
(21571, 1225, 0.2842686292548298)
(21571, 72718, 0.2755417956656347)
(21571, 5717, 0.2818352059925094)
(21571, 48502, 0.2673992673992674)
(21571, 81753, 0.2978723404255319)
(21571, 103162, 0.24392523364485982)
(21571, 5695, 0.2940603700097371)
(21572, 61962, 0.24367816091954023)
(21572, 31894, 0.24308755760368664)
(21574, 89396, 0.3446286950252343)
(21576, 74438, 0.21147260273972604)
(21584, 103491, 0.337942955920484)
(21584, 10659, 0.30223880597014924)
(21584, 26870, 0.40942323314378554)
(21588, 71443, 0.2141025641025641)
